Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Aug 11, 2017",Miroslav Kopric,32,Goalkeeper,Croatia,"
HASK Zagreb ", Croatia		,"
NK Lucko ",,175 K €,Free transfer
"Aug 11, 2017",Armin Delic,34,Defensive Midfield,Bosnia-Herzegovina,"
Br. Gracanica ", Prva liga FBIH ,"
NK Ingram Duboki Potok ",,25 K €,Free transfer
"Aug 11, 2017",Federico Barrionuevo,36,Attacking Midfield,Argentina,"
Comunicaciones ", Argentina		,"
UAI Urquiza ",,300 K €,Free transfer
"Aug 11, 2017",Nicolás Medina,30,Centre-Forward,Chile,"
Rangers Talca ",  Primera B Apertura ,"
Villarrubia CF ",,400 K €,Free transfer
"Aug 11, 2017",Ryan Hall,29,Left Midfield,England,"
Bromley ", National League ,"
Merstham ",,350 K €,Free transfer
"Aug 11, 2017",Dario Bova,33,Centre-Back,Italy,"
Cattolica SM ", Serie D - F ,"
Como ",,75 K €,Free transfer
"Aug 12, 2017",Gary Medel,30,Defensive Midfield,Chile,"
Inter ", Serie A ,"
Besiktas ",,"12,00 mil. €","2,50 mil. €"
"Aug 12, 2017",Andrei Girotto,25,Centre-Back,Brazil,"
Tombense ", Brazil		,"
FC Nantes ",,"1,00 mil. €","2,30 mil. €"
"Aug 12, 2017",Mahmoud Alaa,26,Centre-Back,Egypt,"
Wadi Degla  ", Premier League ,"
Zamalek ",,400 K €,600 K €
"Aug 12, 2017",Merveil Ndockyt,19,Left Winger,Congo,"
KF Tirana ", Albania		,"
Getafe CF B ",,350 K €,400 K €
"Aug 12, 2017",Mohammed Nahiri,25,Left-Back,Morocco,"
FUS Rabat ", Botola Pro ,"
Wydad AC ",,150 K €,220 K €
"Aug 12, 2017",Paul Quinn,32,Centre-Back,Scotland,"
Ross County ", Scottish Premiership Abstiegsrunde ,"
Dundee United ",,400 K €,Free transfer
"Aug 12, 2017",Cadú,35,Centre-Back,Portugal,"
Leixões ", Liga Pro ,"
Merelinense ",,25 K €,Free transfer
"Aug 12, 2017",Adrian Mierzejewski,30,Attacking Midfield,Poland,"
Sharjah FC ", UAE Gulf League ,"
Sydney FC ",,"2,50 mil. €",Free transfer
"Aug 12, 2017",Amit Quluzada,24,Defensive Midfield,Azerbaijan,"
AE Larisa ", Super League 1 ,"
FK Sabail ",,250 K €,Free transfer
"Aug 12, 2017",Valentin Babic,36,Right-Back,Croatia,"
Graficar V. ", Croatia		,"
NK Vardarac ",,150 K €,Free transfer
"Aug 12, 2017",Marvin Ogunjimi,29,Centre-Forward,Belgium,"
Okzhetpes ", Premier Liga ,"
MVV Maastricht ",,600 K €,Free transfer
"Aug 12, 2017",Claudio Cafiero,27,Centre-Back,Italy,"
Lupa Roma ", Serie D - G ,"
L'Aquila ",,75 K €,Free transfer
"Aug 12, 2017",Cüneyt Celik,29,Goalkeeper,Turkey,"
Erzin Spor ", 3.Lig Grup 1 ,"
C. Dardanel ",,100 K €,Free transfer
"Aug 12, 2017",Melvin Platje,28,Centre-Forward,Netherlands,"
Lommel SK ", Aufstiegsr. Eerste Klasse Am. ,"
Telstar ",,300 K €,Free transfer
"Aug 12, 2017",Igor Armas,30,Centre-Back,Moldova,"
Kuban Krasnodar ", 1.Division ,"
Anzhi ",,600 K €,Free transfer
"Aug 12, 2017",Milos Jokic,30,Central Midfield,Serbia,"
PAS Lamia ", Super League 1 ,"
AO Trikala ",,300 K €,Free transfer
"Aug 12, 2017",Jarno Molenberghs,27,Right Winger,Belgium,"
KVC Westerlo ", Proximus League Abst. ,"
KSK Lierse Kem. ",,350 K €,Free transfer
"Aug 12, 2017",Matthew Towns,34,Goalkeeper,England,"
Victoria W. ", Malta		,"
Pembroke  ",,50 K €,Free transfer
"Aug 12, 2017",Michele Boldrini,32,Left Winger,Italy,"
Matelica ", Serie D - F ,"
L'Aquila ",,50 K €,Free transfer
"Aug 12, 2017",Pawel Oleksy,26,Left-Back,Poland,"
Ruch Chorzow ", 1 Liga ,"
Podbeskidzie ",,300 K €,Free transfer
"Aug 12, 2017",Steve Haguy,36,Right Winger,Guadeloupe,"
CS Sedan ", France		,"
SAS Epinal ",,100 K €,Free transfer
"Aug 12, 2017",Stefano D'Agostino,25,Attacking Midfield,Italy,"
Ternana ", Serie B ,"
Campobasso ",,75 K €,Free transfer
"Aug 12, 2017",Juan Mera,23,Second Striker,Spain,"
Celta Vigo B ", 2ª B - Grupo I ,"
Racing Ferrol ",,200 K €,Free transfer
"Aug 12, 2017",Stelios Tsoukanis,27,Left-Back,Greece,"
AO Chania ", Greece		,"
Makedonikos ",,350 K €,Free transfer
"Aug 12, 2017",Stefanos Varouchas,27,Left Winger,Greece,"
AO Chania ", Greece		,"
Olymp. Volou ",,200 K €,Free transfer
"Aug 13, 2017",Moussa Konaté,24,Centre-Forward,Senegal,"
FC Sion ", Super League ,"
SC Amiens ",,"4,00 mil. €","3,50 mil. €"
"Aug 13, 2017",Leandro Bacuna,25,Central Midfield,Curacao,"
Aston Villa ", Championship ,"
Reading ",,"3,00 mil. €","1,50 mil. €"
"Aug 13, 2017",Mbaye Leye,34,Centre-Forward,Senegal,"
Zulte Waregem ", Jupiler Pro League ,"
KAS Eupen ",,600 K €,400 K €
"Aug 13, 2017",Rami Gershon,29,Centre-Back,Israel,"
KAA Gent ", Jupiler Pro League ,"
Maccabi Haifa ",,"1,70 mil. €",400 K €
"Aug 13, 2017",Salah Rico,26,Central Midfield,Egypt,"
Zamalek ", Premier League ,"
El Makasa ",,300 K €,125 K €
"Aug 13, 2017",Ahmed Raouf,34,Centre-Forward,Egypt,"
Smouha ", Premier League ,"
Wadi Degla  ",,250 K €,50 K €
"Aug 13, 2017",Marwan Hussein,25,Centre-Forward,Iraq,"
Al-Shorta SC ", Iraq		,"
Sepahan ",,100 K €,250 €
"Aug 13, 2017",Michael Umaña,35,Centre-Back,Costa Rica,"
Cartaginés ", Primera Div. Apertura ,"
Pars Jam ",,200 K €,Free transfer
"Aug 13, 2017",Alex Bruce,32,Centre-Back,Northern Ireland,"
Hull City ", Championship ,"
Bury ",,750 K €,Free transfer
"Aug 13, 2017",Tarmo Kink,31,Left Winger,Estonia,"
Mezőkövesd ", NB I. ,"
FCI Levadia ",,300 K €,Free transfer
"Aug 13, 2017",Celestino,30,Defensive Midfield,Portugal,"
Atlético CP ", Portugal		,"
EN Paralimniou ",,300 K €,Free transfer
"Aug 13, 2017",Yusuke Kato,31,Centre-Forward,Japan,"
South China ", Hongkong		,"
Gresik Utd ",,100 K €,Free transfer
"Aug 13, 2017",Lihué Prichoda,28,Right Midfield,Argentina,"
CA Banfield ", Superliga ,"
Gimnasia (J) ",,350 K €,Free transfer
"Aug 13, 2017",Daniel Genov,28,Right Winger,Bulgaria,"
PFC Montana ", Vtora Liga ,"
EN Paralimniou ",,500 K €,Free transfer
"Aug 13, 2017",Javier Báez,27,Right-Back,Paraguay,"
Dorados de Sin. ", Ascenso MX Clausura ,"
Godoy Cruz ",,300 K €,Free transfer
"Aug 13, 2017",Daniele Molino,30,Attacking Midfield,Italy,"
Nuorese ", Serie D - G ,"
Como ",,125 K €,Free transfer
"Aug 13, 2017",Ahmed Dowidar,29,Centre-Back,Egypt,"
Zamalek ", Premier League ,"
Ismaily ",,250 K €,Free transfer
"Aug 13, 2017",Edenilson,29,Central Midfield,Brazil,"
Eldense ", Spain		,"
EN Paralimniou ",,200 K €,Free transfer
"Aug 13, 2017",Rafail Giangoudakis,27,Left Midfield,Cyprus,"
GS Kallithea ", Football League ,"
Pafos FC ",,150 K €,Free transfer
"Aug 13, 2017",Federico Santaguida,26,Second Striker,Italy,"
Roccella ", Serie D - I ,"
San Teodoro ",,25 K €,Free transfer
"Aug 13, 2017",Mirhani Hashemi,34,Centre-Back,Iran,"
Saba Battery ", Azadegan League ,"
Siah Jamegan FC ",,75 K €,Free transfer
"Aug 13, 2017",Hugo Moutinho,35,Attacking Midfield,Portugal,"
Pafos FC ", First Division ,"
Akritas Chlorakas ",,100 K €,Free transfer
"Aug 13, 2017",Halifa Soulé,26,Central Midfield,Comoros,"
Veria NPS ", Football League ,"
Agia Napa ",,100 K €,Free transfer
"Aug 13, 2017",Mohammad Reza Khorsandnia,29,Defensive Midfield,Iran,"
Gostaresh FC ", Persian Gulf Pro League ,"
Siah Jamegan FC ",,200 K €,Free transfer
"Aug 13, 2017",Matías Santos,23,Attacking Midfield,Uruguay,"
Wanderers ", Primera División ,"
Tiburones Rojos ",,"1,20 mil. €",Free transfer
"Aug 14, 2017",Paulinho,29,Central Midfield,Brazil,"
GZ Evergrande ", Super League ,"
FC Barcelona ",,"15,00 mil. €","40,00 mil. €"
"Aug 14, 2017",Giuliano,27,Attacking Midfield,Brazil,"
Zenit S-Pb ", Premier Liga ,"
Fenerbahce ",,"9,00 mil. €","7,00 mil. €"
"Aug 14, 2017",Sofiane Feghouli,27,Right Winger,Algeria,"
West Ham ", Premier League ,"
Galatasaray ",,"12,00 mil. €","4,25 mil. €"
"Aug 14, 2017",Javi García,30,Defensive Midfield,Spain,"
Zenit S-Pb ", Premier Liga ,"
Real Betis ",,"7,00 mil. €","1,50 mil. €"
"Aug 14, 2017",Anders Trondsen,22,Central Midfield,Norway,"
Sarpsborg 08 ", Eliteserien ,"
Rosenborg BK ",,700 K €,"1,20 mil. €"
"Aug 14, 2017",Mathí­as Olivera,19,Left-Back,Uruguay,"
Nacional ", Primera División ,"
Getafe ",,300 K €,850 K €
"Aug 14, 2017",Mohamed Mosaad,28,Left Winger,Egypt,"
Zamalek ", Premier League ,"
El Makasa ",,200 K €,100 K €
"Aug 14, 2017",Yassine Chamakhi,22,Centre-Forward,Tunisia,"
O.Beja ", Tunisia		,"
Club Africain ",,150 K €,53 K €
"Aug 14, 2017",Melli,33,Centre-Back,Spain,"
Reus Deportiu ", LaLiga2 ,"
CD Mirandés ",,200 K €,Free transfer
"Aug 14, 2017",Nico Pellatz,31,Goalkeeper,Germany,"
Viktoria Köln ", Regionalliga West ,"
Wolfsburg II ",,75 K €,Free transfer
"Aug 14, 2017",Michael Liendl,31,Attacking Midfield,Austria,"
1860 Munich ", Regionalliga Bayern ,"
FC Twente ",,500 K €,Free transfer
"Aug 14, 2017",Karim Matmour,32,Right Winger,Algeria,"
1860 Munich ", Regionalliga Bayern ,"
Adelaide United ",,200 K €,Free transfer
"Aug 14, 2017",Gianluca De Angelis,36,Centre-Forward,Italy,"
Melfi ", Italy		,"
Cavese ",,75 K €,Free transfer
"Aug 14, 2017",Ajdin Mahmutovic,31,Centre-Forward,Bosnia-Herzegovina,"
Panionios ", Super League 1 ,"
Celik Zenica ",,300 K €,Free transfer
"Aug 14, 2017",Ciro Danucci,34,Defensive Midfield,Italy,"
Turris Calcio ", Serie D - H ,"
Campobasso ",,50 K €,Free transfer
"Aug 14, 2017",Marcus Piossek,28,Attacking Midfield,Poland,"
SC Paderborn ", 3. Liga ,"
SF Lotte ",,275 K €,Free transfer
"Aug 14, 2017",Mihai Minca,32,Goalkeeper,Romania,"
CFR Cluj ", Liga 1 ,"
Viitorul Tg.Jiu ",,250 K €,Free transfer
"Aug 14, 2017",Riccardo Bolzan,32,Left-Back,Italy,"
Sorrento ", Italy		,"
Campobasso ",,25 K €,Free transfer
"Aug 14, 2017",Amir Abdelhamid,38,Goalkeeper,Egypt,"
Entag El Harby ", Premier League ,"
El Dakhlia ",,100 K €,Free transfer
"Aug 14, 2017",Michael Schulze,28,Right-Back,Germany,"
Braunschweig II ", Regionalliga Nord ,"
SF Lotte ",,200 K €,Free transfer
"Aug 14, 2017",Iñaki Astiz,33,Centre-Back,Spain,"
APOEL Nicosia ", First Division ,"
Legia Warszawa ",,350 K €,Free transfer
"Aug 14, 2017",Alexander Sánchez,33,Attacking Midfield,Peru,"
Rionegro Águila ", Liga DIMAYOR II ,"
Unión Comercio ",,250 K €,Free transfer
"Aug 14, 2017",Wálter Acevedo,31,Central Midfield,Argentina,"
All Boys ", Primera Nacional ,"
Birkirkara FC ",,500 K €,Free transfer
"Aug 14, 2017",Michiel Hemmen,30,Centre-Forward,Netherlands,"
SC Cambuur ", Keuken Kampioen Divisie ,"
FC Emmen ",,125 K €,Free transfer
"Aug 14, 2017",Onanga Itoua,28,Centre-Back,Congo,"
Gaz Metan ", Liga 1 ,"
Alki Oroklini ",,100 K €,Free transfer
"Aug 15, 2017",Tom Lawrence,23,Left Winger,Wales,"
Leicester ", Premier League ,"
Derby ",,"2,50 mil. €","5,50 mil. €"
"Aug 15, 2017",Nicolás De La Cruz,20,Attacking Midfield,Uruguay,"
Liverpool FC ", Primera División ,"
River Plate ",,"1,50 mil. €","2,60 mil. €"
"Aug 15, 2017",Samuel Adegbenro,21,Left Winger,Nigeria,"
Viking FK ", Eliteserien ,"
Rosenborg BK ",,900 K €,"1,60 mil. €"
"Aug 15, 2017",Enrique Triverio,28,Centre-Forward,Argentina,"
Toluca ", Liga MX Clausura ,"
Racing Club ",,"2,50 mil. €","1,25 mil. €"
"Aug 15, 2017",Hatem Abd Elhamed,26,Centre-Back,Israel,"
FC Ashdod ", Ligat ha'Al ,"
H. Beer Sheva ",,400 K €,"1,20 mil. €"
"Aug 15, 2017",Gareth Barry,36,Defensive Midfield,England,"
Everton ", Premier League ,"
West Brom ",,"1,50 mil. €","1,10 mil. €"
"Aug 15, 2017",Dávid Holman,24,Attacking Midfield,Hungary,"
Debrecen ", NB I. ,"
Slo. Bratislava ",,500 K €,700 K €
"Aug 15, 2017",Cyriac,27,Left Winger,Cote d'Ivoire,"
KV Oostende ", Jupiler Pro League ,"
Sivasspor ",,"2,00 mil. €",650 K €
"Aug 15, 2017",Alessandro Polidori,25,Centre-Forward,Italy,"
Pescara ", Serie B ,"
Pro Vercelli ",,300 K €,300 K €
"Aug 15, 2017",Dan Biton,22,Attacking Midfield,Israel,"
H. Beer Sheva ", Ligat ha'Al ,"
FC Ashdod ",,350 K €,250 K €
"Aug 15, 2017",Wes Brown,37,Centre-Back,England,"
Blackburn ", League One ,"
Kerala Blasters ",,500 K €,235 K €
"Aug 15, 2017",Aydin Cetin,37,Centre-Forward,Turkey,"
Körfez SK ", 2.Lig Kirmizi ,"
Kahramanmaras ",,50 K €,Free transfer
"Aug 15, 2017",Alaeddine Yahia,35,Centre-Back,Tunisia,"
SM Caen ", Ligue 1 ,"
AS Nancy ",,250 K €,Free transfer
"Aug 15, 2017",Anthony Scaramozzino,32,Left-Back,France,"
Lens ", Ligue 2 ,"
Stade Lavallois ",,250 K €,Free transfer
"Aug 15, 2017",Jérémy Clément,32,Defensive Midfield,France,"
Saint-Étienne ", Ligue 1 ,"
AS Nancy ",,"1,00 mil. €",Free transfer
"Aug 15, 2017",Igor Chernyshov,33,Centre-Back,Russia,"
Dinamo S-Pb ", 1.Division ,"
Sokol Saratov ",,100 K €,Free transfer
"Aug 15, 2017",Sebastián Romero,39,Central Midfield,Argentina,"
Gimnasia ", Superliga ,"
Quilmes ",,100 K €,Free transfer
"Aug 15, 2017",Vladimir Stojkovic,34,Goalkeeper,Serbia,"
Nottm Forest ", Championship ,"
Partizan ",,750 K €,Free transfer
"Aug 15, 2017",Patrick Cregg,31,Central Midfield,Ireland,"
St. Patricks ", Premier League ,"
Forfar Athletic ",,350 K €,Free transfer
"Aug 15, 2017",Andrija Kaludjerovic,30,Centre-Forward,Serbia,"
Port FC ", Thai League ,"
Wellington P. ",,250 K €,Free transfer
"Aug 15, 2017",Michal Janota,27,Attacking Midfield,Poland,"
Podbeskidzie ", 1 Liga ,"
Stal Mielec ",,100 K €,Free transfer
"Aug 15, 2017",Dragan Djordjic,28,Goalkeeper,Bosnia-Herzegovina,"
FK Mladost ", Bosnia-Herzegovina		,"
Jedinstvo B. ",,25 K €,Free transfer
"Aug 15, 2017",Zoran Kokot,32,Centre-Forward,Bosnia-Herzegovina,"
NK Vitez ", Premijer Liga ,"
Zvijezda G. ",,250 K €,Free transfer
"Aug 15, 2017",Jonathan Cristaldo,28,Centre-Forward,Argentina,"
CD Cruz Azul ", Liga MX Clausura ,"
Vélez Sarsfield ",,"1,50 mil. €",Free transfer
"Aug 15, 2017",César Carranza,36,Centre-Forward,Argentina,"
GyE Mendoza ", Argentina		,"
CA San Telmo ",,500 K €,Free transfer
"Aug 16, 2017",Gylfi Sigurdsson,27,Attacking Midfield,Iceland,"
Swansea ", Premier League ,"
Everton ",,"25,00 mil. €","49,40 mil. €"
"Aug 16, 2017",Giovanni Simeone,22,Centre-Forward,Argentina,"
Genoa ", Serie A ,"
Fiorentina ",,"10,00 mil. €","17,00 mil. €"
"Aug 16, 2017",Joselu,27,Centre-Forward,Spain,"
Stoke City ", Premier League ,"
Newcastle ",,"3,50 mil. €","5,50 mil. €"
"Aug 16, 2017",Simon Falette,25,Centre-Back,Guinea,"
FC Metz ", Ligue 1 ,"
E. Frankfurt ",,"3,00 mil. €","2,70 mil. €"
"Aug 16, 2017",Zinho Gano,23,Centre-Forward,Belgium,"
Waasl.-Beveren ", Jupiler Pro League ,"
KV Oostende ",,"1,20 mil. €","2,50 mil. €"
"Aug 16, 2017",Dennis Johnsen,19,Left Winger,Norway,"
Heerenveen ", Eredivisie ,"
Ajax U21 ",,"1,00 mil. €","2,40 mil. €"
"Aug 16, 2017",Valon Behrami,32,Defensive Midfield,Switzerland,"
Watford ", Premier League ,"
Udinese Calcio ",,"2,50 mil. €","2,00 mil. €"
"Aug 16, 2017",Roman Yaremchuk,21,Centre-Forward,Ukraine,"
Dynamo Kyiv ", Premier Liga ,"
KAA Gent ",,800 K €,"2,00 mil. €"
"Aug 16, 2017",Emmanuel Boateng,21,Centre-Forward,Ghana,"
Moreirense  ", Liga NOS ,"
Levante ",,"1,50 mil. €","2,00 mil. €"
"Aug 16, 2017",Abdallah Gomaa,21,Left-Back,Egypt,"
Enppi SC ", Premier League ,"
Zamalek ",,150 K €,500 K €
"Aug 16, 2017",Mohamed El Shami,21,Centre-Forward,Egypt,"
Enppi SC ", Premier League ,"
Zamalek ",,250 K €,500 K €
"Aug 16, 2017",Eloy Room,28,Goalkeeper,Curacao,"
Vitesse ", Eredivisie ,"
PSV Eindhoven ",,"4,00 mil. €",400 K €
"Aug 16, 2017",Kristján Flóki Finnbogason,22,Centre-Forward,Iceland,"
Hafnarfjördur ", Pepsi Max deild ,"
Start ",,100 K €,320 K €
"Aug 16, 2017",Hosny Fathi,28,Right-Back,Egypt,"
Zamalek ", Premier League ,"
El Makasa ",,250 K €,125 K €
"Aug 16, 2017",Ludcinio Marengo,25,Left Winger,Netherlands,"
ADO Den Haag ", Eredivisie ,"
SK Brann ",,250 K €,43 K €
"Aug 16, 2017",Gerson Rodrigues,22,Centre-Forward,Luxembourg,"
CS Fola Esch ", BGL Ligue ,"
Telstar ",,125 K €,20 K €
"Aug 16, 2017",Pierre Becken,29,Centre-Back,Germany,"
Wuppertaler SV ", Regionalliga West ,"
Berliner AK ",,75 K €,10 K €
"Aug 16, 2017",Magne Hoseth,36,Central Midfield,Norway,"
Notodden ", PostNord-ligaen Avd. 2 ,"
Kristiansund BK ",,100 K €,Free transfer
"Aug 16, 2017",Matías Sánchez,29,Defensive Midfield,Argentina,"
CA Temperley ", Superliga ,"
Melbourne ",,450 K €,Free transfer
"Aug 16, 2017",Florin Matache,35,Goalkeeper,Romania,"
Ac. Clinceni ", Liga 2 ,"
Flacăra Horezu ",,100 K €,Free transfer
"Aug 16, 2017",Jean-Louis Leca,31,Goalkeeper,France,"
SC Bastia ", France		,"
AC Ajaccio ",,"1,00 mil. €",Free transfer
"Aug 16, 2017",Flavio Lazzari,30,Left Winger,Italy,"
Ascoli ", Serie B ,"
Racing Fondi ",,150 K €,Free transfer
"Aug 16, 2017",Carlos Bueno,37,Centre-Forward,Uruguay,"
Santa Tecla ", El Salvador		,"
Unknown ",,100 K €,Free transfer
"Aug 16, 2017",Fouad Salama,37,Left-Back,Egypt,"
Harras Hodoud ", Egypt		,"
Aswan SC ",,50 K €,Free transfer
"Aug 16, 2017",Paco Montañés,30,Left Winger,Spain,"
Espanyol ", LaLiga ,"
CD Tenerife ",,700 K €,Free transfer
"Aug 17, 2017",Rui Fonte,27,Centre-Forward,Portugal,"
Braga ", Liga NOS ,"
Fulham ",,"3,00 mil. €","6,87 mil. €"
"Aug 17, 2017",Olarenwaju Kayode,24,Centre-Forward,Nigeria,"
Austria Vienna ", Bundesliga ,"
Man City ",,"4,00 mil. €","3,80 mil. €"
"Aug 17, 2017",Raúl Bobadilla,30,Centre-Forward,Paraguay,"
FC Augsburg ", Bundesliga ,"
Bor. M'gladbach ",,"4,00 mil. €","2,00 mil. €"
"Aug 17, 2017",Andrés Chávez,26,Centre-Forward,Argentina,"
Boca Juniors ", Superliga ,"
Panathinaikos ",,"4,00 mil. €","1,30 mil. €"
"Aug 17, 2017",Chisamba Lungu,26,Left Winger,Zambia,"
Ural ", Premier Liga ,"
Alanyaspor ",,"2,50 mil. €","1,00 mil. €"
"Aug 17, 2017",Omar Bogle,25,Centre-Forward,England,"
Wigan ", League One ,"
Cardiff ",,750 K €,770 K €
"Aug 17, 2017",Patrick Friday Eze,24,Centre-Forward,Nigeria,"
Fujairah SC ", United Arab Emirates		,"
Konyaspor ",,775 K €,750 K €
"Aug 17, 2017",Matteo Fedele,25,Central Midfield,Switzerland,"
Carpi ", Serie B ,"
Foggia ",,450 K €,250 K €
"Aug 17, 2017",Marcinho,31,Attacking Midfield,Brazil,"
Without Club ",,"
NorthEast Utd. ",,800 K €,120 K €
"Aug 17, 2017",Dmytro Nemchaninov,27,Left-Back,Ukraine,"
Olimpik Donetsk ", Premier Liga ,"
KS Samara ",,700 K €,50 K €
"Aug 17, 2017",Piotr Wlazlo,28,Central Midfield,Poland,"
Wisla Plock ", Ekstraklasa ,"
Jagiellonia ",,300 K €,50 K €
"Aug 17, 2017",Damian Szymanski,22,Central Midfield,Poland,"
Jagiellonia ", Ekstraklasa ,"
Wisla Plock ",,200 K €,25 K €
"Aug 17, 2017",Myrto Uzuni,22,Left Winger,Albania,"
KF Apolonia ", Albania		,"
KF Laçi ",,150 K €,20 K €
"Aug 17, 2017",Steve Arnold,27,Goalkeeper,England,"
Dover Athletic ", National League ,"
Gillingham FC ",,250 K €,Free transfer
"Aug 17, 2017",Cristian Villagra,31,Left-Back,Argentina,"
CA Rosario ", Superliga ,"
CA Tucumán ",,700 K €,Free transfer
"Aug 17, 2017",Raúl Cabanas,31,Right Midfield,Spain,"
FC Tuggen ", 1. Liga gr. 3 ,"
Blue Stars ZH ",,25 K €,Free transfer
"Aug 17, 2017",Youssef Yesilmen,29,Left Winger,Germany,"
Elazigspor  ", 1.Lig ,"
GMG Kastamonu  ",,200 K €,Free transfer
"Aug 17, 2017",Rodrigo Palacio,35,Centre-Forward,Argentina,"
Inter ", Serie A ,"
Bologna ",,800 K €,Free transfer
"Aug 17, 2017",Hérold Goulon,29,Centre-Back,France,"
Doxa Katokopias ", First Division ,"
Pafos FC ",,200 K €,Free transfer
"Aug 17, 2017",Rayco García,30,Right Winger,Spain,"
Real Murcia ", 2ª B - Grupo IV ,"
UD Logroñés ",,150 K €,Free transfer
"Aug 17, 2017",Diogo Silva,34,Centre-Back,Portugal,"
Oliveirense ", Liga Pro ,"
Trofense ",,75 K €,Free transfer
"Aug 17, 2017",Edmar,35,Central Midfield,Brazil,"
Doxa Katokopias ", First Division ,"
Karmiotissa ",,75 K €,Free transfer
"Aug 17, 2017",Alberto Cossentino,28,Centre-Back,Italy,"
Siracusa ", Serie C - C ,"
Latina Calcio ",,75 K €,Free transfer
"Aug 17, 2017",Anil Karaer,29,Centre-Back,Turkey,"
Genclerbirligi ", Süper Lig ,"
Osmanlispor ",,650 K €,Free transfer
"Aug 17, 2017",Ángel Dealbert,34,Centre-Back,Spain,"
CD Lugo ", LaLiga2 ,"
CD Castellón ",,200 K €,Free transfer
"Aug 18, 2017",Blaise Matuidi,30,Central Midfield,France,"
Paris SG ", Ligue 1 ,"
Juventus ",,"30,00 mil. €","25,00 mil. €"
"Aug 18, 2017",Gabriel Paulista,26,Centre-Back,Brazil,"
Arsenal ", Premier League ,"
Valencia ",,"13,00 mil. €","11,00 mil. €"
"Aug 18, 2017",Kalifa Coulibaly,25,Centre-Forward,Mali,"
KAA Gent ", Jupiler Pro League ,"
FC Nantes ",,"3,00 mil. €","4,50 mil. €"
"Aug 18, 2017",Francesco Caputo,30,Centre-Forward,Italy,"
Virtus Entella ", Serie B ,"
FC Empoli ",,"1,40 mil. €","3,00 mil. €"
"Aug 18, 2017",Luca Rossettini,32,Centre-Back,Italy,"
Torino ", Serie A ,"
Genoa ",,"2,50 mil. €","2,00 mil. €"
"Aug 18, 2017",Petar Filipovic,26,Centre-Back,Croatia,"
Austria Vienna ", Bundesliga ,"
Konyaspor ",,"1,00 mil. €","1,25 mil. €"
"Aug 18, 2017",Lorenzo Rosseti,23,Centre-Forward,Italy,"
Juventus ", Serie A ,"
Ascoli ",,800 K €,"1,00 mil. €"
"Aug 18, 2017",Jelle Van Damme,33,Centre-Back,Belgium,"
LA Galaxy ", MLS ,"
Royal Antwerp ",,"1,25 mil. €",200 K €
"Aug 18, 2017",Dion Donohue,23,Left-Back,Wales,"
Chesterfield FC ", League Two ,"
Portsmouth ",,75 K €,110 K €
"Aug 18, 2017",Theo Zwarthoed,34,Goalkeeper,Netherlands,"
Go Ahead Eagles ", Keuken Kampioen Divisie ,"
De Dijk ",,300 K €,Free transfer
"Aug 18, 2017",Kevin-Prince Boateng,30,Attacking Midfield,Ghana,"
UD Las Palmas ", LaLiga ,"
E. Frankfurt ",,"5,00 mil. €",Free transfer
"Aug 18, 2017",Dragan Vukmir,39,Centre-Back,Serbia,"
III. Kerület ", Hungary		,"
Unione FC ",,50 K €,Free transfer
"Aug 18, 2017",Koen Brack,35,Centre-Back,Netherlands,"
Arzachena ", Serie C - A ,"
VF Colligiana ",,25 K €,Free transfer
"Aug 18, 2017",Galin Ivanov,29,Attacking Midfield,Bulgaria,"
Neftochimik ", Vtora Liga ,"
Slavia Sofia ",,400 K €,Free transfer
"Aug 18, 2017",Vanja Ivesa,40,Goalkeeper,Croatia,"
NK Istra ", 1.HNL ,"
NK Opatija ",,100 K €,Free transfer
"Aug 18, 2017",César Delgado,36,Right Winger,Argentina,"
CA Rosario ", Superliga ,"
Central Córdoba ",,200 K €,Free transfer
"Aug 18, 2017",Cristiano Del Grosso,34,Left-Back,Italy,"
Atalanta ", Serie A ,"
Venezia ",,100 K €,Free transfer
"Aug 18, 2017",Marko Dinjar,31,Left-Back,Croatia,"
Mezőkövesd ", NB I. ,"
Szeged ",,150 K €,Free transfer
"Aug 18, 2017",Fabián Estoyanoff,34,Right Midfield,Uruguay,"
CA Fénix ", Primera División ,"
Peñarol ",,75 K €,Free transfer
"Aug 18, 2017",Jan Stohanzl,32,Central Midfield,Czech Republic,"
Zbrojovka Brno ", Fortuna Liga ,"
FC MAS Taborsko ",,200 K €,Free transfer
"Aug 18, 2017",Elías Figueroa,29,Centre-Forward,Uruguay,"
Unknown ",,"
Liverpool FC ",,100 K €,Free transfer
"Aug 18, 2017",Trevor Trevisan,33,Centre-Back,Italy,"
Reggio Audace ", Serie C - B ,"
Padova ",,75 K €,Free transfer
"Aug 18, 2017",Juliano Mineiro,31,Attacking Midfield,Brazil,"
FA Selangor ", Super League ,"
Kazma Sporting Club ",,250 K €,Free transfer
"Aug 18, 2017",Lukas Königshofer,28,Goalkeeper,Austria,"
Stuttg. Kickers ", Regionalliga Südwest ,"
Unterhaching ",,125 K €,Free transfer
"Aug 18, 2017",Roderick Briffa,35,Right Midfield,Malta,"
Valletta ", Premier League ,"
Gzira Utd ",,75 K €,Free transfer
