Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Aug 30, 2007",Yakubu Aiyegbeni,24,Centre-Forward,Nigeria,"
Middlesbrough ", Premier League ,"
Everton ",,"12,00 mil. €","16,50 mil. €"
"Aug 30, 2007",Arouna Koné,23,Centre-Forward,Cote d'Ivoire,"
PSV Eindhoven ", Eredivisie ,"
Sevilla FC ",,"8,50 mil. €","12,00 mil. €"
"Aug 30, 2007",Cornel Frasineanu,31,Attacking Midfield,Romania,"
Bursaspor ", Süper Lig ,"
UTA Arad ",,"1,50 mil. €",100 K €
"Aug 30, 2007",Christian Knappmann,26,Centre-Forward,Germany,"
FC Gütersloh ", Oberliga Westfalen ,"
KFC Uerdingen ",,50 K €,Free transfer
"Aug 30, 2007",Ibrahima Bakayoko,30,Centre-Forward,Cote d'Ivoire,"
ACR Messina ", Serie B ,"
AE Larisa ",,"1,20 mil. €",Free transfer
"Aug 30, 2007",Patrick De Napoli,31,Centre-Forward,Switzerland,"
Carl Zeiss Jena ", 2. Bundesliga ,"
Zug 94 ",,300 K €,Free transfer
"Aug 30, 2007",Nicolas Godemeche,23,Central Midfield,France,"
Montpellier ", Ligue 2 ,"
Naval 1893 ",,50 K €,Free transfer
"Aug 30, 2007",Gilles Colin,22,Left-Back,Belgium,"
RAEC Mons ", Jupiler Pro League ,"
KAS Eupen ",,150 K €,Free transfer
"Aug 30, 2007",Michal Benkowski,22,Centre-Back,Poland,"
Korona Kielce II ", Poland		,"
Kotwica ",,50 K €,Free transfer
"Aug 30, 2007",Matthias Koch,19,Central Midfield,Austria,"
Vorarlberg U18 ", ÖFB Jugendliga U19 ,"
SCR Altach ",,50 K €,Free transfer
"Aug 30, 2007",Marko Jovanovic,28,Centre-Forward,Serbia,"
FK Decic Tuzi ", Montenegro		,"
Chornomorets ",,100 K €,?
"Aug 30, 2007",Neal Ardley,34,Defensive Midfield,England,"
Millwall ", League One ,"
Retired ",,50 K €,-
"Aug 31, 2007",Gary O'Neil,24,Central Midfield,England,"
Portsmouth ", Premier League ,"
Middlesbrough ",,"3,75 mil. €","7,50 mil. €"
"Aug 31, 2007",Glen Johnson,23,Right-Back,England,"
Chelsea ", Premier League ,"
Portsmouth ",,"3,70 mil. €","5,50 mil. €"
"Aug 31, 2007",Fabio Caserta,28,Central Midfield,Italy,"
Catania ", Serie A ,"
Palermo ",,"3,20 mil. €","3,60 mil. €"
"Aug 31, 2007",Sebastian Boenisch,20,Left-Back,Poland,"
FC Schalke 04 ", Bundesliga ,"
Werder Bremen ",,400 K €,"3,50 mil. €"
"Aug 31, 2007",Lassana Diarra,22,Defensive Midfield,France,"
Chelsea ", Premier League ,"
Arsenal ",,"4,70 mil. €","2,90 mil. €"
"Aug 31, 2007",Abdoulaye Fayé,29,Centre-Back,Senegal,"
Bolton ", Premier League ,"
Newcastle ",,"3,00 mil. €","2,80 mil. €"
"Aug 31, 2007",Steven Naismith,20,Second Striker,Scotland,"
Kilmarnock FC ", Premiership ,"
Rangers ",,750 K €,"2,80 mil. €"
"Aug 31, 2007",Christian Schulz,24,Centre-Back,Germany,"
Werder Bremen ", Bundesliga ,"
Hannover 96 ",,"3,50 mil. €","2,50 mil. €"
"Aug 31, 2007",Adriano,25,Right-Back,Brazil,"
Atalanta ", Serie A ,"
Monaco ",,"1,80 mil. €","2,50 mil. €"
"Aug 31, 2007",Javi García,20,Defensive Midfield,Spain,"
RM Castilla ", 2ª B - Grupo I ,"
CA Osasuna ",,"2,00 mil. €","2,50 mil. €"
"Aug 31, 2007",Maximiliano Pellegrino,27,Centre-Back,Argentina,"
Vélez Sarsfield ", Torneo Final ,"
Atalanta ",,400 K €,"1,30 mil. €"
"Aug 31, 2007",Joaquín Larrivey,23,Centre-Forward,Argentina,"
Huracán ", Torneo Final ,"
Cagliari Calcio ",,500 K €,980 K €
"Aug 31, 2007",Chahir Belghazouani,20,Left Winger,Morocco,"
Grenoble ", Ligue 2 ,"
Dynamo Kyiv II ",,100 K €,650 K €
"Aug 31, 2007",Marcus Lantz,31,Central Midfield,Sweden,"
Bröndby IF ", Superligaen ,"
Helsingborg ",,"2,50 mil. €",500 K €
"Aug 31, 2007",Jamal Campbell-Ryce,24,Right Winger,Jamaica,"
Southend United ", League One ,"
Barnsley FC ",,50 K €,300 K €
"Aug 31, 2007",Billy Paynter,23,Centre-Forward,England,"
Southend United ", League One ,"
Swindon Town ",,350 K €,225 K €
"Aug 31, 2007",Esben Hansen,26,Defensive Midfield,Denmark,"
Odense BK ", Superligaen ,"
1.FC K'lautern ",,500 K €,200 K €
"Aug 31, 2007",Ritchie De Laet,18,Right-Back,Belgium,"
Royal Antwerp ", Proximus League ,"
Stoke City ",,300 K €,150 K €
"Aug 31, 2007",Mate Males,18,Central Midfield,Croatia,"
HNK Sibenik U19 ", Croatia		,"
Hajduk U19 ",,160 K €,60 K €
"Aug 31, 2007",Olivier Nzuzi Niati Polo,26,Right Midfield,DR Congo,"
Sturm Graz ", Bundesliga ,"
UR Namur FLV ",,400 K €,Free transfer
"Aug 31, 2007",Ibrahim Uyanik,27,Attacking Midfield,Turkey,"
Eyüpspor ", Turkey		,"
FSV Frankfurt ",,50 K €,Free transfer
"Aug 31, 2007",Faruk Namdar,33,Attacking Midfield,Turkey,"
Mardinspor ", 1.Lig ,"
SV Yesilyurt ",,850 K €,Free transfer
"Aug 31, 2007",Niyazi Hüseyinoglu,30,Centre-Back,Turkey,"
Mersin IY ", Turkey		,"
Sariyer ",,750 K €,Free transfer
"Aug 31, 2007",Ergün Penbe,35,Left-Back,Turkey,"
Galatasaray ", Süper Lig ,"
Gaziantepspor ",,800 K €,Free transfer
"Aug 31, 2007",Serkan Sütlü,22,Centre-Forward,Turkey,"
Ofspor ", Turkey		,"
Kücükcekmece ",,50 K €,Free transfer
"Sep 1, 2007",Bonaventure Kalou,29,Right Winger,Cote d'Ivoire,"
Lens ", Ligue 1 ,"
Al-Jazira ",,"2,00 mil. €","1,50 mil. €"
"Sep 1, 2007",Lutz Pfannenstiel,34,Goalkeeper,Germany,"
Baerum SK ", Norway		,"
Vancouver ",,100 K €,250 K €
"Sep 1, 2007",Fabio Vignaroli,31,Centre-Forward,Italy,"
Bari ", Serie B ,"
Lazio ",,"1,00 mil. €",250 K €
"Sep 1, 2007",Gabriel Bostina,30,Left Midfield,Romania,"
FCSB ", Liga 1 ,"
Dinamo Bukarest ",,250 K €,100 K €
"Sep 1, 2007",Ilija Sivonjic,20,Right Winger,Croatia,"
Kamen Ingrad ", 2.HNL ,"
Inter Zapresic ",,150 K €,14 K €
"Sep 1, 2007",Marek Nikl,31,Centre-Back,Czech Republic,"
Nuremberg II ", Oberliga Bayern ,"
Bohemians 1905 ",,500 K €,Free transfer
"Sep 1, 2007",Florian Galuschka,25,Right Winger,Germany,"
FC Augsburg ", 2. Bundesliga ,"
W. Burghausen ",,200 K €,Free transfer
"Sep 1, 2007",Marcin Adamski,32,Centre-Back,Poland,"
Ipswich U23 ", England		,"
Northampt. Town ",,350 K €,Free transfer
"Sep 1, 2007",Sander Westerveld,32,Goalkeeper,Netherlands,"
UD Almería ", LaLiga ,"
Sparta R. ",,"1,90 mil. €",Free transfer
"Sep 1, 2007",Jay-Jay Okocha,34,Attacking Midfield,Nigeria,"
Qatar SC ", Qatar		,"
Hull City ",,"4,25 mil. €",Free transfer
"Sep 1, 2007",Saliou Lassissi,29,Centre-Back,Cote d'Ivoire,"
AC Bellinzona ", Challenge League ,"
Entente SSG ",,"1,50 mil. €",Free transfer
"Sep 1, 2007",Lionel Bah,27,Defensive Midfield,Cote d'Ivoire,"
US Créteil ", France		,"
US Boulogne ",,50 K €,Free transfer
"Sep 1, 2007",Walid Regragui,31,Right-Back,Morocco,"
Dijon ", Ligue 2 ,"
Grenoble ",,400 K €,Free transfer
"Sep 1, 2007",Jean-Francois Bell,25,Centre-Back,Cameroon,"
Tonnerre ", Cameroon		,"
Urania Genève ",,175 K €,Free transfer
"Sep 1, 2007",Paul Brooker,30,Attacking Midfield,England,"
Brentford ", League Two ,"
Chertsey ",,400 K €,Free transfer
"Sep 1, 2007",Mehmet Kahriman,27,Central Midfield,Turkey,"
Kocaelispor ", 1.Lig ,"
Karsiyaka ",,710 K €,Free transfer
"Sep 1, 2007",Halit Güven Kocabal,28,Central Midfield,Turkey,"
K. Erciyesspor ", 1.Lig ,"
Istanbulspor ",,500 K €,Free transfer
"Sep 1, 2007",Badr Hamdouchi,24,Centre-Forward,Germany,"
K. Offenbach ", 2. Bundesliga ,"
Alki Larnaca ",,75 K €,Free transfer
"Sep 1, 2007",Sherif Jashari,21,Defender,Switzerland,"
Ferencváros ", Hungary		,"
Boden ",,50 K €,Free transfer
"Sep 1, 2007",Kyle Storer,20,Central Midfield,England,"
Tamworth ", England		,"
Hinckley United ",,50 K €,Free transfer
"Sep 1, 2007",Nicky Eaden,34,Right-Back,England,"
Halesowen ", England		,"
Solihull Moors ",,50 K €,Free transfer
"Sep 1, 2007",Neil Teggart,22,Centre-Forward,Northern Ireland,"
Hamilton Acad. ", Championship ,"
Kilmore ",,50 K €,Free transfer
"Sep 1, 2007",Roger,35,Goalkeeper,Brazil,"
Santos FC ", Série A ,"
Botafogo ",,50 K €,Free transfer
"Sep 1, 2007",Lukasz Surma,30,Defensive Midfield,Poland,"
Maccabi Haifa ", Ligat ha'Al ,"
Bnei Sakhnin ",,"1,30 mil. €",Free transfer
"Sep 1, 2007",Damian Mori,36,Centre-Forward,Australia,"
FC Adelaide City ", Australia		,"
Central Coast ",,750 K €,Free transfer
"Sep 3, 2007",Hakan Balta,24,Left-Back,Turkey,"
Manisaspor ", Süper Lig ,"
Galatasaray ",,"2,00 mil. €","1,00 mil. €"
"Sep 3, 2007",Fatih Akyel,29,Right-Back,Turkey,"
Genclerbirligi ", Süper Lig ,"
Kasimpasa ",,"2,00 mil. €",Free transfer
"Sep 3, 2007",Ümit Aydin,27,Defensive Midfield,Turkey,"
Kayserispor ", Süper Lig ,"
Istanbulspor ",,"1,30 mil. €",Free transfer
"Sep 3, 2007",Suat Usta,26,Centre-Back,Turkey,"
Sakaryaspor ", 1.Lig ,"
C. Rizespor ",,"1,25 mil. €",Free transfer
"Sep 3, 2007",Cem Karaca,31,Defensive Midfield,Turkey,"
Sivasspor ", Süper Lig ,"
Istanbulspor ",,"1,50 mil. €",Free transfer
"Sep 3, 2007",Cem Yanik,30,Centre-Forward,Turkey,"
Sakaryaspor ", 1.Lig ,"
C. Dardanel ",,"1,00 mil. €",Free transfer
"Sep 3, 2007",Yalcin Ayhan,25,Centre-Back,Turkey,"
Sakaryaspor ", 1.Lig ,"
Manisaspor ",,800 K €,Free transfer
"Sep 3, 2007",Cem Baki,30,Right Midfield,Turkey,"
C. Rizespor ", Süper Lig ,"
Altay SK ",,"1,30 mil. €",Free transfer
"Sep 3, 2007",Bülent Bölükbasi,31,Central Midfield,Turkey,"
Kayserispor ", Süper Lig ,"
Gaziantepspor ",,"2,20 mil. €",Free transfer
"Sep 3, 2007",Erman Yildirim,24,Centre-Back,Turkey,"
Mardinspor ", 1.Lig ,"
I. Güngörenspor ",,100 K €,Free transfer
"Sep 3, 2007",Ergin Yücetas,28,Central Midfield,Turkey,"
C. Rizespor ", Süper Lig ,"
Boluspor ",,800 K €,Free transfer
"Sep 3, 2007",Ufuk Ali,25,Goalkeeper,Turkey,"
Giresunspor ", 1.Lig ,"
Arsinspor ",,150 K €,Free transfer
"Sep 3, 2007",Osman Kurtuldu,26,Goalkeeper,Turkey,"
A.Sebatspor ", Turkey		,"
Alibeyköy ",,150 K €,Free transfer
"Sep 3, 2007",Ferdi Yanik,26,Centre-Forward,Turkey,"
A.Sebatspor ", Turkey		,"
Gaziantep FK ",,550 K €,Free transfer
"Sep 3, 2007",Tamer Tuna,31,Right Midfield,Turkey,"
Gaziantepspor ", Süper Lig ,"
Istanbulspor ",,"1,80 mil. €",Free transfer
"Sep 3, 2007",Taylan Aydogan,24,Goalkeeper,Turkey,"
Kocaelispor ", 1.Lig ,"
Izmirspor ",,175 K €,?
"Sep 3, 2007",Ali Kandil,25,Left Winger,Turkey,"
Kasimpasa ", Süper Lig ,"
Boluspor ",,500 K €,?
"Sep 3, 2007",Serkan Bensol,34,Midfielder,Turkey,"
Malatyaspor ", 1.Lig ,"
Izmirspor ",,"1,00 mil. €",?
"Sep 3, 2007",Ramazan Özalp,32,Defender,Turkey,"
Mersin IY ", Turkey		,"
Tarsus IY ",,50 K €,?
"Sep 3, 2007",Sinan Ertan,31,Centre-Forward,Turkey,"
Türk Telekom ", Turkey		,"
Yozgatspor AS ",,500 K €,?
"Sep 3, 2007",Faruk Bayar,25,Left Midfield,Turkey,"
Gaziantepspor ", Süper Lig ,"
Kasimpasa ",,"2,20 mil. €",?
"Sep 3, 2007",Zeki Sonbay,31,Central Midfield,Turkey,"
Diyarbakirspor ", 1.Lig ,"
Sariyer ",,800 K €,?
"Sep 3, 2007",Hasan Yigit,32,Right-Back,Turkey,"
Bursaspor ", Süper Lig ,"
Denizlispor ",,"1,75 mil. €",?
"Sep 3, 2007",Sevki Koc,24,Right Midfield,Turkey,"
Istanbulspor ", 1.Lig ,"
Ankaragücü ",,500 K €,?
"Sep 3, 2007",Mutlu Dervisoglu,29,Centre-Forward,Turkey,"
Siirtspor ", Turkey		,"
A.Sebatspor ",,50 K €,?
"Sep 6, 2007",Gonzalo Sorondo,27,Centre-Back,Uruguay,"
Defensor ", Uruguay		,"
Internacional ",,"2,00 mil. €",750 K €
"Sep 10, 2007",Ahmed Fathi,22,Right-Back,Egypt,"
Sheffield Utd. ", Championship ,"
El Ahly ",,"1,00 mil. €",700 K €
"Sep 13, 2007",Elie Kroupi,27,Centre-Forward,Cote d'Ivoire,"
AS Nancy ", Ligue 1 ,"
Arezzo ",,"1,90 mil. €",Free transfer
"Sep 13, 2007",Nilmar,23,Centre-Forward,Brazil,"
Corinthians ", Série A ,"
Internacional ",,"6,00 mil. €",Free transfer
"Sep 14, 2007",Ibrahim Onay,23,Defender,Turkey,"
Belediye Bingöl ", Turkey		,"
Elazig Belediye ",,300 K €,Free transfer
"Sep 14, 2007",Jon Stevenson,24,Forward,England,"
Hinckley United ", England		,"
Boston United ",,50 K €,Free transfer
"Sep 14, 2007",Dominik Schütz,21,Goalkeeper,Austria,"
A. Lustenau ", 2. Liga ,"
DSV Leoben ",,50 K €,Free transfer
"Sep 15, 2007",Joel Grant,20,Right Winger,Jamaica,"
Watford ", Championship ,"
Aldershot Town ",,75 K €,Free transfer
"Sep 15, 2007",Altay Can,36,Left-Back,Turkey,"
Karacabeyspor ", Turkey		,"
Zaferspor ",,40 K €,?
"Sep 17, 2007",Mark Ellis,18,Centre-Back,England,"
Bolton U18 ", England		,"
Torquay United ",,500 K €,Free transfer
"Sep 19, 2007",Ferenc Horváth,34,Centre-Forward,Hungary,"
Paksi FC ", NB I. ,"
FC Baniyas ",,50 K €,?
"Sep 19, 2007",Michael Miksits,25,Centre-Forward,Austria,"
Without Club ",,"
FC Kärnten ",,75 K €,-
"Sep 20, 2007",William Mocquet,24,Forward,France,"
Sunderland ", Premier League ,"
Pau FC ",,700 K €,Free transfer
"Sep 20, 2007",Andreas Biermann,27,Left-Back,Germany,"
Without Club ",,"
TeBe Berlin ",,225 K €,-
"Sep 21, 2007",André,27,Centre-Back,Brazil,"
Medjimurje ", 1.HNL ,"
Croatia Sesvete ",,250 K €,Free transfer
"Sep 24, 2007",Nathan Jarman,21,Centre-Forward,England,"
Barnsley FC ", Championship ,"
Grimsby Town ",,50 K €,Free transfer
"Sep 24, 2007",Matej Sucurovic,22,Centre-Back,Croatia,"
HNSK Moslavina ", 2.HNL ,"
NK Ilok ",,50 K €,?
"Sep 25, 2007",Donald Agu,31,Centre-Back,Nigeria,"
Without Club ",,"
Ozanköy SK ",,200 K €,-
"Sep 25, 2007",Thomas Sowunmi,29,Centre-Forward,Hungary,"
Without Club ",,"
Vasas FC ",,300 K €,-
"Sep 28, 2007",Onur Karali,25,Midfielder,Turkey,"
Osmaniyespor ", Turkey		,"
Altinova Bld ",,200 K €,Free transfer
"Sep 28, 2007",Enver Isik,22,Right Winger,Turkey,"
Kayserispor ", Süper Lig ,"
Göztepe ",,250 K €,Free transfer
"Sep 28, 2007",Mustafa Özzengi,20,Goalkeeper,Turkey,"
Galatasaray U21 ", Turkey		,"
Bakirköyspor ",,50 K €,?
"Sep 28, 2007",Damián Lanza,25,Goalkeeper,Ecuador,"
Without Club ",,"
Genoa ",,500 K €,-
